LAMMPS data file via write_data, version 4 May 2022, timestep = 500000

4000 atoms
2 atom types

0 79.266 xlo xhi
0 79.266 ylo yhi
-0.5 0.5 zlo zhi

Masses

1 1
2 3.899578127727749e-317

Pair Coeffs # lj/cut

1 10 1
2 10 1

Atoms # hybrid

2486 1 73.31845910076372 5.6546897736406745 0 1 1.909859317102744 0 -0.7813547824611536 -0.6240870964055304 0 -1 2 0
2096 1 5.7746374339218205 6.350495601228815 0 1 1.909859317102744 0 0.0051866131365699035 -0.9999865494198636 0 0 0 0
113 1 7.062400372506593 5.824891856965095 0 1 1.909859317102744 0 -0.4425466436448706 -0.8967454868435084 0 -1 1 0
1566 1 9.896181805038777 6.287189299951623 0 1 1.909859317102744 0 0.9744663375193918 0.22453364339391665 0 2 0 0
2310 1 10.873111503155997 5.7845615782873105 0 1 1.909859317102744 0 0.647516021100562 0.7620518370778876 0 0 0 0
1931 1 16.017541682874672 6.416257260563284 0 1 1.909859317102744 0 0.9915835517118432 -0.12946837432451144 0 -1 1 0
447 1 17.06473662601686 6.206444952493058 0 1 1.909859317102744 0 0.9639459638523498 0.26609806227619137 0 2 -1 0
2454 1 21.864414978488163 5.854739019357809 0 1 1.909859317102744 0 0.9973508798619642 0.07274078919994793 0 1 0 0
309 1 35.2531457240461 5.893661335423602 0 1 1.909859317102744 0 0.597356922647473 -0.8019755027064255 0 0 -1 0
1335 1 74.68079515823747 5.99880226504149 0 1 1.909859317102744 0 -0.06608764168540994 0.9978138221090244 0 -1 0 0
1795 1 78.96198421797425 6.4053362115991455 0 1 1.909859317102744 0 0.025361954090894916 0.9996783338948229 0 -1 0 0
2213 1 2.5616945988365347 7.036631948454697 0 1 1.909859317102744 0 0.5349757069653227 -0.844867441041752 0 0 1 0
225 1 3.797794856527083 6.873019764071413 0 1 1.909859317102744 0 0.07334437600623649 -0.9973066742393587 0 1 -1 0
2279 1 4.871747749100197 7.004986921946072 0 1 1.909859317102744 0 -0.4897686665663235 0.8718524262885367 0 1 1 0
2042 1 6.740634067272 6.912544804123668 0 1 1.909859317102744 0 -0.1253576271890592 -0.9921116193667889 0 1 0 0
1994 1 11.102735743150859 6.829144416151267 0 1 1.909859317102744 0 0.8944055779329059 0.4472568189962419 0 2 0 0
3234 1 13.62275973445992 6.709834099543453 0 1 1.909859317102744 0 0.9631490785797534 -0.26896812526027686 0 0 0 0
2733 1 19.108916269305812 6.460125985164543 0 1 1.909859317102744 0 0.7007532969516211 0.7134036843093452 0 2 0 0
630 1 30.374403830186264 6.427595758756826 0 1 1.909859317102744 0 0.18529594382705647 -0.9826827632447022 0 -2 0 0
363 1 32.18236620049065 6.578786335843254 0 1 1.909859317102744 0 0.1727317636030326 0.984968901955089 0 1 2 0
546 1 38.87879262424052 6.530727712529039 0 1 1.909859317102744 0 0.5914711783719994 -0.8063261406712519 0 1 0 0
1784 1 46.22519951020984 6.610987164948116 0 1 1.909859317102744 0 -0.8921418629035444 0.45175535019642415 0 -1 1 0
1848 1 74.8355814934099 7.082288043403428 0 1 1.909859317102744 0 -0.9172019112211417 0.3984227077209298 0 -4 0 0
300 1 9.95378366353206 7.343873341566128 0 1 1.909859317102744 0 0.7834800535554052 -0.6214169338345424 0 2 0 0
2645 1 31.417109293199765 7.407363527252358 0 1 1.909859317102744 0 0.09726176200413522 0.9952588354940562 0 -2 -2 0
2674 1 34.360365282115175 7.686995122113355 0 1 1.909859317102744 0 0.758320761098989 0.651881602181096 0 0 1 0
880 1 36.44722156418499 7.826819560889635 0 1 1.909859317102744 0 0.09400205461801986 0.995572003273967 0 2 0 0
3806 1 37.59746472419059 7.328039276254953 0 1 1.909859317102744 0 0.378375294213065 -0.9256522763460372 0 1 1 0
3100 1 47.6454270273165 7.234657824320272 0 1 1.909859317102744 0 0.9979212991874241 -0.06444439932565495 0 1 0 0
1435 1 60.56934777710636 7.457066281269328 0 1 1.909859317102744 0 -0.862041914634624 -0.5068369929175096 0 -1 -2 0
497 1 3.2359571012145745 8.52230679571491 0 1 1.909859317102744 0 0.6293262795029979 0.777141193028784 0 3 0 0
124 1 4.189335958062265 7.9554698177276855 0 1 1.909859317102744 0 -0.7396182386022849 -0.6730266421922493 0 -1 -1 0
2807 1 5.226152659449318 8.546890766302846 0 1 1.909859317102744 0 -0.05438508389952718 0.9985200361660005 0 1 0 0
3779 1 10.900094377932302 7.881034922646361 0 1 1.909859317102744 0 0.06996923435978475 -0.997549149776112 0 0 0 0
3365 1 29.24067679602756 8.396707609629743 0 1 1.909859317102744 0 -0.542928289679867 -0.8397790615639049 0 0 2 0
2507 1 44.52768444599833 8.013695978158296 0 1 1.909859317102744 0 0.03834476096231448 -0.9992645692112445 0 -2 -2 0
1423 1 47.49952498004443 8.308250443186328 0 1 1.909859317102744 0 -0.6285615048001788 -0.7777598823921927 0 1 -1 0
1628 1 52.0044586962938 7.886228460445423 0 1 1.909859317102744 0 -0.45007142720477455 0.8929925589781571 0 1 0 0
1605 1 53.5828859086414 8.24145608925116 0 1 1.909859317102744 0 -0.8701717213687521 -0.49274859239154095 0 -2 -1 0
904 1 68.2628513957347 8.107015525339472 0 1 1.909859317102744 0 -0.9951718478124263 0.09814781351690784 0 0 0 0
2145 1 24.027144822187626 9.204234083727009 0 1 1.909859317102744 0 0.725922862690744 0.6877761244744556 0 0 0 0
1142 1 34.629982228991494 8.706004980020857 0 1 1.909859317102744 0 -0.011486589979455853 -0.9999340269371686 0 1 0 0
3946 1 36.05593154692178 9.096200371108353 0 1 1.909859317102744 0 0.2339871880951756 0.9722396802141718 0 1 -1 0
2881 1 54.726886724124704 8.701316737643511 0 1 1.909859317102744 0 -0.161152648162224 0.9869294929056476 0 0 0 0
1171 1 67.08171907686106 9.000380080522355 0 1 1.909859317102744 0 -0.9963975803689435 -0.08480484542671828 0 -3 0 0
160 1 70.5188033649428 9.02998290376846 0 1 1.909859317102744 0 0.7373732887340849 0.6754854795161631 0 0 0 0
2891 1 72.44123650433545 8.802358141993258 0 1 1.909859317102744 0 -0.2777157060742934 0.9606633055215029 0 -1 1 0
3890 1 73.73777070447024 9.178999454123831 0 1 1.909859317102744 0 0.9418879722048151 0.33592714655584877 0 0 0 0
175 1 76.10248695270685 8.670387463522022 0 1 1.909859317102744 0 0.9562688952444031 -0.2924889740892498 0 -1 0 0
412 1 3.3288928683172045 9.592969214981164 0 1 1.909859317102744 0 0.6731209781843399 -0.7395323851616403 0 2 1 0
756 1 11.944405977443045 9.866109204205245 0 1 1.909859317102744 0 0.44510835235064855 -0.8954767192075536 0 1 1 0
2711 1 14.481502956727693 9.340783694817866 0 1 1.909859317102744 0 0.9295746750067689 0.36863386111572427 0 1 0 0
3215 1 32.86923850474302 9.944448114515213 0 1 1.909859317102744 0 0.41451875693901574 0.9100407683838639 0 0 2 0
3735 1 45.01779772541356 9.71881317325155 0 1 1.909859317102744 0 -0.49592617942580375 -0.8683646840681423 0 0 2 0
1936 1 46.086669730174975 9.76523115737164 0 1 1.909859317102744 0 -0.8772516929692343 0.4800306939756933 0 -1 2 0
365 1 48.360434098126355 9.353447165595599 0 1 1.909859317102744 0 -0.8987960496107797 0.4383670393379969 0 0 0 0
856 1 50.10942594192855 9.46011111966251 0 1 1.909859317102744 0 0.6918867887935641 -0.7220060051479947 0 2 1 0
28 1 55.45206014081448 9.765689401144671 0 1 1.909859317102744 0 -0.8781497306954095 0.47838588028374324 0 -1 1 0
2511 1 65.16024280307465 9.777107510698075 0 1 1.909859317102744 0 0.6783040410964898 0.7347813469389071 0 0 0 0
1724 1 66.27561095723505 9.682334026166595 0 1 1.909859317102744 0 -0.3589150316973851 0.9333702373641825 0 -1 -1 0
1296 1 71.58632229445331 9.388740760221001 0 1 1.909859317102744 0 0.80710645474757 0.5904059371994554 0 0 1 0
2154 1 76.16371987455965 9.870078304848171 0 1 1.909859317102744 0 -0.9254141588297427 0.3789572991942982 0 -2 -1 0
960 1 1.972302453576589 10.261447519287678 0 1 1.909859317102744 0 0.518292652519705 0.8552033245492748 0 2 0 0
758 1 3.4631634434373737 10.66164207097569 0 1 1.909859317102744 0 0.7355027754726544 0.6775217097985738 0 0 1 0
1443 1 4.70522878318957 10.70268053025924 0 1 1.909859317102744 0 0.48573888016358935 0.8741039642239316 0 0 -1 0
619 1 17.33879353128524 10.000499120406255 0 1 1.909859317102744 0 0.7619150894780053 0.6476769228556052 0 0 0 0
2820 1 18.273517627037798 10.57464169673871 0 1 1.909859317102744 0 0.99736309122438 0.07257316472579818 0 1 0 0
1226 1 56.300777442757905 10.464685504288385 0 1 1.909859317102744 0 -0.9612304404163002 -0.2757463334157857 0 -1 0 0
1418 1 67.60043375254872 10.306907851823327 0 1 1.909859317102744 0 0.9916277409635539 0.12912948279967115 0 1 0 0
591 1 70.7379423839561 10.08559943185172 0 1 1.909859317102744 0 0.8022319142131983 0.5970125256578217 0 1 0 0
2306 1 71.72205437329009 10.442007718322522 0 1 1.909859317102744 0 -0.15985972617971042 0.9871397408276815 0 -2 1 0
3676 1 72.6886007730086 10.679727266115735 0 1 1.909859317102744 0 -0.47612330282587695 0.8793785308290537 0 -1 1 0
445 1 74.08954271403573 10.175097639302514 0 1 1.909859317102744 0 -0.5933710188712162 0.8049290862798487 0 -1 0 0
755 1 75.11890464331701 10.24409537110034 0 1 1.909859317102744 0 -0.9997927615760218 -0.020357649070186952 0 -1 1 0
1528 1 0.8699597867612182 11.358283378603 0 1 1.909859317102744 0 -0.6411536513462428 0.7674125326965802 0 0 0 0
2303 1 1.9294600949233764 11.316844250788074 0 1 1.909859317102744 0 -0.9533350129353823 -0.3019144797535243 0 -2 0 0
3104 1 7.7678819691481005 11.40045760068387 0 1 1.909859317102744 0 -0.9928367407134404 0.11947889464531863 0 0 1 0
236 1 13.275558380430141 11.411716814820736 0 1 1.909859317102744 0 0.7678797029413995 0.6405940694278548 0 2 0 0
3076 1 23.08883112818724 10.938696897828082 0 1 1.909859317102744 0 -0.5280784279815606 0.8491956040134855 0 -1 0 0
3671 1 31.46624977031217 11.159748186839929 0 1 1.909859317102744 0 -0.6114451960429489 0.7912867825334282 0 1 1 0
2900 1 43.717378688751886 10.803206933244347 0 1 1.909859317102744 0 -0.05578302511436871 -0.9984429147853349 0 -1 -1 0
2774 1 59.25035310267529 11.380770683279634 0 1 1.909859317102744 0 -0.5538817535204056 0.8325953417430527 0 -1 2 0
415 1 63.6058711450536 11.05538467352571 0 1 1.909859317102744 0 -0.9360656319913976 0.35182542912707715 0 -2 1 0
271 1 66.21280347889832 10.746926889920957 0 1 1.909859317102744 0 0.9999431588778186 -0.01066203494027371 0 1 0 0
623 1 68.25487684013535 11.154891304838701 0 1 1.909859317102744 0 0.5142382525171418 0.8576473748714819 0 0 1 0
382 1 69.9407774463377 10.804602643265095 0 1 1.909859317102744 0 0.9990883553805465 0.042690257890095805 0 -1 1 0
1103 1 70.9593454646426 11.139507711617147 0 1 1.909859317102744 0 0.844505826159378 0.5355463654626238 0 -2 1 0
3221 1 73.63522201094837 11.064247765122431 0 1 1.909859317102744 0 -0.7188085816077296 0.6952080429508295 0 1 1 0
140 1 74.67215636261463 11.199478700706843 0 1 1.909859317102744 0 -0.8393762729629412 0.5435508001671654 0 -1 0 0
3791 1 79.16899370848282 11.106621596978975 0 1 1.909859317102744 0 0.8727410058877868 0.48818350711295516 0 0 2 0
1341 1 2.9183912944820474 11.712138907825103 0 1 1.909859317102744 0 -0.9992231363005686 0.039409692440968425 0 0 1 0
2445 1 3.9900791597067946 11.598205056955722 0 1 1.909859317102744 0 -0.7999601798492496 0.6000530898442717 0 -2 0 0
3813 1 5.413194455190084 11.51786691713647 0 1 1.909859317102744 0 -0.8247957827484954 -0.5654307355779581 0 0 0 0
293 1 11.794100295149722 11.730983366392845 0 1 1.909859317102744 0 0.8536617036781592 -0.5208278944612327 0 0 -1 0
358 1 17.037203986658746 11.951314951662555 0 1 1.909859317102744 0 0.7599389214482254 0.6499944889330347 0 -1 1 0
2049 1 25.51000614909271 11.44448544620999 0 1 1.909859317102744 0 0.9997937976738299 -0.02030670102651958 0 1 1 0
1438 1 53.473360053838576 11.995265072061697 0 1 1.909859317102744 0 0.8852335870759341 0.46514674704852543 0 1 0 0
2425 1 54.41923886168007 11.565064539270645 0 1 1.909859317102744 0 -0.9296423163480361 0.3684632459713135 0 -2 0 0
1080 1 55.48232878697003 11.445897626767962 0 1 1.909859317102744 0 -0.4612974910577336 0.8872455267396195 0 -1 0 0
74 1 56.38708673224602 12.026756659206695 0 1 1.909859317102744 0 -0.18353519076286914 -0.983013140160118 0 0 1 0
1935 1 61.4911472068325 11.60335792723188 0 1 1.909859317102744 0 0.9540238403527158 -0.2997307325146355 0 0 0 0
2167 1 62.96052732190944 11.935037934936677 0 1 1.909859317102744 0 0.9466400525114292 -0.32229274108778366 0 1 1 0
3151 1 64.61068443922062 11.882362320026786 0 1 1.909859317102744 0 -0.7337787592499742 0.6793884989087284 0 -1 0 0
2709 1 66.41108353316902 11.79155070194774 0 1 1.909859317102744 0 -0.13742218278468726 0.9905125661259198 0 2 0 0
50 1 67.52243293595417 11.92073838301203 0 1 1.909859317102744 0 0.9418346228484393 0.336076692406789 0 -1 0 0
201 1 69.1990687180646 11.542666133056969 0 1 1.909859317102744 0 -0.392750604417062 0.919645019943477 0 -1 1 0
3562 1 70.24609965827513 11.898339785227035 0 1 1.909859317102744 0 0.9638882940192034 0.2663068843064705 0 0 2 0
1069 1 71.9036528103561 11.487256163107961 0 1 1.909859317102744 0 -0.6305648493236357 0.776136567088539 0 -1 1 0
2588 1 72.87488448308801 11.798969414166946 0 1 1.909859317102744 0 -0.10780427133411494 0.9941721375379884 0 -1 0 0
3576 1 73.88585502689841 12.051483008841938 0 1 1.909859317102744 0 -0.06246600179867138 0.9980470923740032 0 -2 0 0
2160 1 76.35088750698846 11.5777525350676 0 1 1.909859317102744 0 -0.10969088196651293 0.9939657491028684 0 -1 1 0
421 1 77.37966893599017 11.715408525024918 0 1 1.909859317102744 0 -0.8968009506991831 0.4424342378269063 0 -1 -1 0
1989 1 78.39603106970988 11.865523185158 0 1 1.909859317102744 0 -0.9809204061683426 0.1944097650259683 0 -1 -1 0
354 1 0.18530822893713567 12.15788927944241 0 1 1.909859317102744 0 -0.8561278361055039 0.516764093394206 0 -1 1 0
2798 1 1.367974083035472 12.265004090480648 0 1 1.909859317102744 0 -0.761265915318246 -0.6484398246171776 0 1 -1 0
2450 1 2.465110184638222 12.655419096818889 0 1 1.909859317102744 0 -0.5779350215655682 0.8160827842955887 0 0 1 0
3933 1 3.521358995663203 12.587412277346509 0 1 1.909859317102744 0 -0.9999124963935228 0.013228738913973139 0 0 0 0
1689 1 4.695855163919845 12.362451287712176 0 1 1.909859317102744 0 -0.9959717140270237 -0.08966796994289115 0 2 1 0
226 1 9.136658871476731 12.160543688418972 0 1 1.909859317102744 0 -0.8498374349344503 -0.5270449071578549 0 -1 -1 0
1765 1 23.37496880244952 12.67519439052065 0 1 1.909859317102744 0 -0.47723985410946573 -0.8787730774344886 0 -1 1 0
3601 1 29.095712553733687 12.654588163468539 0 1 1.909859317102744 0 0.8390194102488918 0.5441014879604249 0 1 1 0
326 1 30.133161729960293 12.846756789068495 0 1 1.909859317102744 0 0.09439165798408077 -0.9955351399512703 0 1 -3 0
2192 1 42.22869603360608 12.597857318920294 0 1 1.909859317102744 0 0.9016547417888042 0.4324566181533808 0 0 0 0
845 1 46.945796804963635 12.250432944888479 0 1 1.909859317102744 0 -0.040672968572534905 0.9991725124337174 0 0 0 0
345 1 52.7169112145309 12.706741607748835 0 1 1.909859317102744 0 -0.9038438071482294 0.42786256234188086 0 -2 0 0
2038 1 59.23295287948701 12.432152613621085 0 1 1.909859317102744 0 0.8770172039743027 -0.4804589721376181 0 1 1 0
1459 1 64.05812966554117 12.754592303901576 0 1 1.909859317102744 0 0.8468040972104345 0.5319048983844729 0 0 -1 0
3197 1 66.80874463439608 12.766414262264258 0 1 1.909859317102744 0 0.632563440224361 0.7745085500283093 0 0 0 0
2749 1 68.52317199817895 12.272905408092214 0 1 1.909859317102744 0 0.48186119560875834 0.8762475609908645 0 0 2 0
3442 1 69.51935252313876 12.618766746425795 0 1 1.909859317102744 0 0.10329607276349864 0.9946506529061696 0 1 -1 0
3641 1 71.21069307727598 12.252097027789036 0 1 1.909859317102744 0 0.10766392904624877 0.9941873457041472 0 -1 0 0
1510 1 72.17310097005083 12.554782515355779 0 1 1.909859317102744 0 0.39968128865348024 0.9166541700529144 0 0 0 0
3407 1 73.16022155138623 12.781147312574406 0 1 1.909859317102744 0 -0.5766870348451532 0.8169651545917851 0 0 0 0
407 1 74.90281212437021 12.220899167907547 0 1 1.909859317102744 0 0.055434264704870784 0.9984623389356938 0 0 0 0
367 1 75.87695757503245 12.471278934567348 0 1 1.909859317102744 0 -0.5416741313802329 0.8405885648574962 0 0 0 0
824 1 76.90438605737006 12.66409983975363 0 1 1.909859317102744 0 0.5008848951298497 0.8655139061892047 0 0 1 0
3840 1 0.6201155602715982 13.20317374965236 0 1 1.909859317102744 0 0.2706694965995214 0.9626723344865642 0 0 2 0
2566 1 1.6056802959313277 13.280042569232384 0 1 1.909859317102744 0 -0.5188208991424614 0.8548829595840124 0 0 0 0
2600 1 4.475088266154626 13.431733954933604 0 1 1.909859317102744 0 -0.7851717738928657 0.6192780356662531 0 0 1 0
3135 1 5.481797061241559 13.096669490966198 0 1 1.909859317102744 0 -0.8759343182906636 -0.4824303784129531 0 0 0 0
2571 1 11.956626871554596 13.305352476509794 0 1 1.909859317102744 0 -0.16040630494946323 0.987051071275961 0 0 -1 0
1397 1 32.51881132165943 13.528444143087873 0 1 1.909859317102744 0 -0.9072458412213285 0.42060074127665636 0 0 2 0
3427 1 37.23508892957698 13.229054955210389 0 1 1.909859317102744 0 -0.22398647751867656 0.9745922521061151 0 1 2 0
1702 1 46.089454485307165 13.358795561402403 0 1 1.909859317102744 0 -0.7821322075761875 0.6231125178076995 0 1 1 0
1809 1 49.116879434071684 12.922443703981802 0 1 1.909859317102744 0 0.9911113913547759 -0.1330346191909558 0 0 -3 0
1592 1 50.48547889124525 13.044775849962699 0 1 1.909859317102744 0 -0.9935829730865515 -0.11310559476910101 0 -1 -1 0
2420 1 61.618841551852626 13.059962456017795 0 1 1.909859317102744 0 0.9992983905242309 -0.03745299280996826 0 0 1 0
432 1 62.6388326773109 13.272429638137233 0 1 1.909859317102744 0 0.7815305964104695 0.6238669143744927 0 0 0 0
3716 1 65.13192095587141 12.930966215813687 0 1 1.909859317102744 0 -0.985894559703081 -0.16736761073211542 0 1 1 0
3743 1 66.04635284485546 13.461951999988209 0 1 1.909859317102744 0 0.7655356188358766 0.6433935158753941 0 0 -1 0
1599 1 67.81049907772001 13.007405544024845 0 1 1.909859317102744 0 0.7491503551022733 0.6623999889993435 0 1 1 0
3500 1 68.76937134259492 13.315525613927024 0 1 1.909859317102744 0 -0.976507353106154 -0.21548408132950964 0 -1 1 0
3002 1 70.48882323383197 12.93290260095764 0 1 1.909859317102744 0 -0.999457049693904 -0.03294853250163461 0 0 1 0
478 1 71.45181128417988 13.256171122319417 0 1 1.909859317102744 0 -0.8380505081067492 0.5455926555934579 0 1 0 0
812 1 72.45790877047374 13.513253008624247 0 1 1.909859317102744 0 0.9958601645712608 -0.09089847410783232 0 1 0 0
3977 1 74.16142695456763 13.008849990657955 0 1 1.909859317102744 0 -0.5882455287837214 0.808682383783855 0 0 1 0
3520 1 75.14798052535866 13.225251939624945 0 1 1.909859317102744 0 0.05933803619264207 0.9982379463021063 0 0 0 0
